path,text_video,text_image,num_frames,object,background,direction,split_set,id,image_path,image_selecting,usage,usage_bal
/nfs/yban/dataset/multi/videos/video_07398.mp4,red dish drying mat is moving to the left in the ground in autumn,red dish drying mat is in the ground in autumn,24,red dish drying mat,ground in autumn,left,images_left_videos,7398,/nfs/yban/dataset/multi/rawdata/07398/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00055.mp4,blue bath sheet is moving to the left in the lost city ruins,blue bath sheet is in the lost city ruins,24,blue bath sheet,lost city ruins,left,right_videos_left_videos,55,/nfs/yban/dataset/multi/rawdata/00055/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02004.mp4,wooden abc blocks with wagon is moving to the left in the meadow in the evening,wooden abc blocks with wagon is in the meadow in the evening,24,wooden abc blocks with wagon,meadow in the evening,left,none,2004,/nfs/yban/dataset/multi/rawdata/02004/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04193.mp4,mmo gaming mouse is moving to the right in the missile launch facility,mmo gaming mouse is in the missile launch facility,24,mmo gaming mouse,missile launch facility,right,left_videos,4193,/nfs/yban/dataset/multi/rawdata/04193/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00131.mp4,round cake pan is moving to the left in the factory yard scene,round cake pan is in the factory yard scene,24,round cake pan,factory yard scene,left,none,131,/nfs/yban/dataset/multi/rawdata/00131/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02160.mp4,a can of coffee is moving to the right in the cliff top in white,a can of coffee is in the cliff top in white,24,a can of coffee,cliff top in white,right,left_videos,2160,/nfs/yban/dataset/multi/rawdata/02160/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03096.mp4,mocha plant container is moving to the right in the cliff top in white,mocha plant container is in the cliff top in white,24,mocha plant container,cliff top in white,right,images_right_videos,3096,/nfs/yban/dataset/multi/rawdata/03096/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05101.mp4,mmo gaming mouse is moving to the right in the factory yard scene,mmo gaming mouse is in the factory yard scene,24,mmo gaming mouse,factory yard scene,right,left_videos,5101,/nfs/yban/dataset/multi/rawdata/05101/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07150.mp4,mocha plant container is moving to the right in the grotto in blue hues,mocha plant container is in the grotto in blue hues,24,mocha plant container,grotto in blue hues,right,images_right_videos,7150,/nfs/yban/dataset/multi/rawdata/07150/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05065.mp4,brown handmade hat is moving to the right in the square in palermo city,brown handmade hat is in the square in palermo city,24,brown handmade hat,square in palermo city,right,images_right_videos_left_videos,5065,/nfs/yban/dataset/multi/rawdata/05065/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07034.mp4,can opener tool is moving to the right in the factory producing bricks,can opener tool is in the factory producing bricks,24,can opener tool,factory producing bricks,right,images_right_videos,7034,/nfs/yban/dataset/multi/rawdata/07034/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08064.mp4,great white shark is moving to the right in the gothic manor mansion,great white shark is in the gothic manor mansion,24,great white shark,gothic manor mansion,right,images_right_videos,8064,/nfs/yban/dataset/multi/rawdata/08064/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08100.mp4,bottle of bronzer is moving to the left in the dawn in venice,bottle of bronzer is in the dawn in venice,24,bottle of bronzer,dawn in venice,left,images_left_videos,8100,/nfs/yban/dataset/multi/rawdata/08100/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02287.mp4,yellow school bus is moving to the right in the terrace at lythwood,yellow school bus is in the terrace at lythwood,24,yellow school bus,terrace at lythwood,right,right_videos,2287,/nfs/yban/dataset/multi/rawdata/02287/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04310.mp4,mocha plant container is moving to the left in the steaming boiler room,mocha plant container is in the steaming boiler room,24,mocha plant container,steaming boiler room,left,images_right_videos,4310,/nfs/yban/dataset/multi/rawdata/04310/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06341.mp4,bottle of bronzer is moving to the right in the missile launch facility,bottle of bronzer is in the missile launch facility,24,bottle of bronzer,missile launch facility,right,images_left_videos,6341,/nfs/yban/dataset/multi/rawdata/06341/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04274.mp4,great white shark is moving to the right in the missile launch facility,great white shark is in the missile launch facility,24,great white shark,missile launch facility,right,images_right_videos,4274,/nfs/yban/dataset/multi/rawdata/04274/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01244.mp4,lightweight running shoe is moving to the right in the factory yard scene,lightweight running shoe is in the factory yard scene,24,lightweight running shoe,factory yard scene,right,images_right_videos,1244,/nfs/yban/dataset/multi/rawdata/01244/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06189.mp4,mmo gaming mouse is moving to the right in the grotto in blue hues,mmo gaming mouse is in the grotto in blue hues,24,mmo gaming mouse,grotto in blue hues,right,left_videos,6189,/nfs/yban/dataset/multi/rawdata/06189/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05382.mp4,red dish drying mat is moving to the right in the square in palermo city,red dish drying mat is in the square in palermo city,24,red dish drying mat,square in palermo city,right,images_left_videos,5382,/nfs/yban/dataset/multi/rawdata/05382/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01320.mp4,black wireless speaker is moving to the left in the dresden's georgentor gate,black wireless speaker is in the dresden's georgentor gate,24,black wireless speaker,dresden's georgentor gate,left,left_videos,1320,/nfs/yban/dataset/multi/rawdata/01320/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03371.mp4,can opener tool is moving to the right in the entrance to the subway,can opener tool is in the entrance to the subway,24,can opener tool,entrance to the subway,right,images_right_videos,3371,/nfs/yban/dataset/multi/rawdata/03371/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09311.mp4,red dish drying mat is moving to the right in the cliff along the shoreline,red dish drying mat is in the cliff along the shoreline,24,red dish drying mat,cliff along the shoreline,right,images_left_videos,9311,/nfs/yban/dataset/multi/rawdata/09311/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08417.mp4,blue school backpack is moving to the left in the bridge over cedar creek,blue school backpack is in the bridge over cedar creek,24,blue school backpack,bridge over cedar creek,left,images_left_videos,8417,/nfs/yban/dataset/multi/rawdata/08417/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08573.mp4,red fabric cube is moving to the left in the peaceful riverside walk,red fabric cube is in the peaceful riverside walk,24,red fabric cube,peaceful riverside walk,left,images,8573,/nfs/yban/dataset/multi/rawdata/08573/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09729.mp4,blue school backpack is moving to the left in the bridge over night pond,blue school backpack is in the bridge over night pond,24,blue school backpack,bridge over night pond,left,images_left_videos,9729,/nfs/yban/dataset/multi/rawdata/09729/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02477.mp4,blue school backpack is moving to the left in the slipway abandoned,blue school backpack is in the slipway abandoned,24,blue school backpack,slipway abandoned,left,images_left_videos,2477,/nfs/yban/dataset/multi/rawdata/02477/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00426.mp4,wooden abc blocks with wagon is moving to the left in the small recording studio,wooden abc blocks with wagon is in the small recording studio,24,wooden abc blocks with wagon,small recording studio,left,none,426,/nfs/yban/dataset/multi/rawdata/00426/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04484.mp4,bottle of bronzer is moving to the right in the grass at noon,bottle of bronzer is in the grass at noon,24,bottle of bronzer,grass at noon,right,images_left_videos,4484,/nfs/yban/dataset/multi/rawdata/04484/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03749.mp4,pair of latex gloves is moving to the right in the bridge over cedar creek,pair of latex gloves is in the bridge over cedar creek,24,pair of latex gloves,bridge over cedar creek,right,images_right_videos_left_videos,3749,/nfs/yban/dataset/multi/rawdata/03749/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02513.mp4,yellow school bus is moving to the right in the peaceful riverside walk,yellow school bus is in the peaceful riverside walk,24,yellow school bus,peaceful riverside walk,right,right_videos,2513,/nfs/yban/dataset/multi/rawdata/02513/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00542.mp4,blue school backpack is moving to the left in the dawn at bell park,blue school backpack is in the dawn at bell park,24,blue school backpack,dawn at bell park,left,images_left_videos,542,/nfs/yban/dataset/multi/rawdata/00542/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01718.mp4,a blue bath towel is moving to the left in the cliff top in white,a blue bath towel is in the cliff top in white,24,a blue bath towel,cliff top in white,left,right_videos,1718,/nfs/yban/dataset/multi/rawdata/01718/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07523.mp4,aggravation board game is moving to the left in the square in palermo city,aggravation board game is in the square in palermo city,24,aggravation board game,square in palermo city,left,right_videos,7523,/nfs/yban/dataset/multi/rawdata/07523/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06779.mp4,sturdy torchlight is moving to the right in the basement of sepulchral chapel,sturdy torchlight is in the basement of sepulchral chapel,24,sturdy torchlight,basement of sepulchral chapel,right,right_videos,6779,/nfs/yban/dataset/multi/rawdata/06779/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03899.mp4,mocha plant container is moving to the left in the meadow in the evening,mocha plant container is in the meadow in the evening,24,mocha plant container,meadow in the evening,left,images_right_videos,3899,/nfs/yban/dataset/multi/rawdata/03899/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04728.mp4,"sturdy torchlight is moving to the left in the peaceful courtyard.","sturdy torchlight is in the peaceful courtyard.",24,sturdy torchlight,"peaceful courtyard.",left,right_videos,4728,/nfs/yban/dataset/multi/rawdata/04728/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05572.mp4,brown handmade hat is moving to the left in the cliff along the shoreline,brown handmade hat is in the cliff along the shoreline,24,brown handmade hat,cliff along the shoreline,left,images_right_videos_left_videos,5572,/nfs/yban/dataset/multi/rawdata/05572/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07447.mp4,decaf instant coffee jar is moving to the right in the rocky river scene,decaf instant coffee jar is in the rocky river scene,24,decaf instant coffee jar,rocky river scene,right,images,7447,/nfs/yban/dataset/multi/rawdata/07447/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05416.mp4,blue bath sheet is moving to the left in the vulture's hiding place,blue bath sheet is in the vulture's hiding place,24,blue bath sheet,vulture's hiding place,left,right_videos_left_videos,5416,/nfs/yban/dataset/multi/rawdata/05416/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03581.mp4,decaf instant coffee jar is moving to the left in the steaming boiler room,decaf instant coffee jar is in the steaming boiler room,24,decaf instant coffee jar,steaming boiler room,left,images,3581,/nfs/yban/dataset/multi/rawdata/03581/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08820.mp4,red gaming headset is moving to the right in the factory producing bricks,red gaming headset is in the factory producing bricks,24,red gaming headset,factory producing bricks,right,right_videos_left_videos,8820,/nfs/yban/dataset/multi/rawdata/08820/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09606.mp4,pack of coffee capsules is moving to the left in the cliff along the shoreline,pack of coffee capsules is in the cliff along the shoreline,24,pack of coffee capsules,cliff along the shoreline,left,right_videos_left_videos,9606,/nfs/yban/dataset/multi/rawdata/09606/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09762.mp4,a black hammer is moving to the left in the factory yard scene,a black hammer is in the factory yard scene,24,a black hammer,factory yard scene,left,images_right_videos_left_videos,9762,/nfs/yban/dataset/multi/rawdata/09762/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08538.mp4,black ink cartridge is moving to the right in the mutianyu great wall,black ink cartridge is in the mutianyu great wall,24,black ink cartridge,mutianyu great wall,right,images,8538,/nfs/yban/dataset/multi/rawdata/08538/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05945.mp4,great white shark is moving to the right in the terrace at lythwood,great white shark is in the terrace at lythwood,24,great white shark,terrace at lythwood,right,images_right_videos,5945,/nfs/yban/dataset/multi/rawdata/05945/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07568.mp4,blue bath sheet is moving to the left in the adams' place bridge,blue bath sheet is in the adams' place bridge,24,blue bath sheet,adams' place bridge,left,right_videos_left_videos,7568,/nfs/yban/dataset/multi/rawdata/07568/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05539.mp4,yellow school bus is moving to the left in the the serene blue lagoon,yellow school bus is in the the serene blue lagoon,24,yellow school bus,the serene blue lagoon,left,right_videos,5539,/nfs/yban/dataset/multi/rawdata/05539/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07914.mp4,"blue bath sheet is moving to the right in the tranquil hilltop.","blue bath sheet is in the tranquil hilltop.",24,blue bath sheet,"tranquil hilltop.",right,right_videos_left_videos,7914,/nfs/yban/dataset/multi/rawdata/07914/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04763.mp4,red gaming headset is moving to the right in the klinge's castle,red gaming headset is in the klinge's castle,24,red gaming headset,klinge's castle,right,right_videos_left_videos,4763,/nfs/yban/dataset/multi/rawdata/04763/rgba_00012.png,12,tbc,tbc
